CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
771732645,46,F,1,Graduate,Married,$40K - $60K,Blue,34,3,2,4,1462.0598446850013,0,1462.0598446850013,0.7977667003674408,2310,41,0.5459293879759242,0.0,Attrited Customer
784941488,48,F,1,Graduate,Married,$80K - $120K,Blue,42,5,3,3,2471.8729849569554,246,2225.4894081932084,0.6191652366711906,2788,48,0.7657132383140145,0.039848772364340666,Attrited Customer
712441281,53,F,2,High School,Married,Less than $40K,Blue,38,4,2,3,2960.595808096429,895,2064.679899957976,0.6601771567668769,1705,30,0.28487206767891354,0.2219294961990024,Attrited Customer
714277771,45,F,1,Post-Graduate,Married,$80K - $120K,Blue,28,1,3,2,4534.142153807035,1950,2583.711968982282,0.8735347229277866,1987,35,0.3850068967158491,0.6514036203410877,Attrited Customer
708322879,47,F,3,Post-Graduate,Married,$80K - $120K,Blue,34,3,1,3,1780.5900505437708,146,1633.7499794369955,0.5359310783902004,2881,39,0.8091712739591469,0.03568821823233226,Attrited Customer
709716070,41,M,3,Doctorate,Single,$40K - $60K,Blue,25,2,2,2,2905.2848666911304,366,2538.700113428544,0.6252162950861962,2226,43,0.35536049181032714,0.14662912148539664,Attrited Customer
713863494,45,F,3,Post-Graduate,Divorced,Less than $40K,Blue,37,3,3,3,4542.919709190122,0,4542.919709190122,0.9315517797409089,934,23,0.7274830151790317,0.0,Attrited Customer
718525241,40,F,2,Unknown,Single,$80K - $120K,Blue,31,4,2,2,2779.5806096177785,623,2156.203830179907,0.4874891894139488,2836,48,0.6288715257076671,0.1935064863516307,Attrited Customer
719090067,43,M,3,High School,Married,$40K - $60K,Blue,35,3,2,3,4408.560370181631,917,3491.00245268654,0.4981018483351878,1806,37,0.23476002277539598,0.5591765702186153,Attrited Customer
711240692,48,F,0,Graduate,Married,$60K - $80K,Blue,30,3,2,3,2027.5578307468859,0,2027.5578307468859,0.7333383340390399,2351,35,0.48387840521834646,0.0,Attrited Customer
714407232,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,5,7799.373684655093,0,7799.373684655093,0.5247872999978271,2032,37,0.2924278506650443,0.0,Attrited Customer
811100386,49,F,2,Post-Graduate,Divorced,$120K +,Silver,43,2,4,4,31401.50688373305,231,31169.807890952496,0.5577713418576649,1726,35,0.6149870402082258,0.021351101723805416,Attrited Customer
713886784,45,F,2,Unknown,Single,$80K - $120K,Blue,38,2,2,2,3288.101236170459,488,2799.486919329426,0.5685112906858484,4786,59,0.5286329779860517,0.3398037215441229,Attrited Customer
713941215,60,F,2,Graduate,Married,$80K - $120K,Blue,47,4,2,2,3041.6996140869846,358,2683.6951792713344,0.5828272845359255,1183,29,0.37499684904605196,0.14376006544254172,Attrited Customer
771629286,50,F,1,Doctorate,Married,Less than $40K,Blue,38,2,3,4,1505.8186153407455,0,1505.8186153407455,0.8136656893421295,2366,43,0.4763818214255398,0.0,Attrited Customer
710015765,41,F,1,Doctorate,Divorced,$80K - $120K,Blue,29,2,2,1,2030.6878400019486,620,1410.1000101321924,1.0006542018714057,3142,37,0.849701325992577,0.3057969016749523,Attrited Customer
713111055,41,F,1,Post-Graduate,Single,Less than $40K,Blue,25,4,2,2,1442.1759290655289,95,1346.794101756517,0.531454679379276,2127,38,0.3852183895506729,0.06627634324045306,Attrited Customer
714293906,54,F,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,9507.782957941632,135,9372.030503795462,0.3209608710077794,5354,51,0.310892727454999,0.015941970878880475,Attrited Customer
713596541,36,F,3,Post-Graduate,Single,$80K - $120K,Blue,23,3,2,1,3120.456503525596,2333,786.8015004520124,0.5566962561923715,2024,54,0.6469823006689557,0.7882265481829662,Attrited Customer
708320647,39,F,3,Graduate,Married,$80K - $120K,Blue,21,1,1,2,3534.6127190774646,1142,2391.752836578966,0.9017469086433725,7226,62,0.8713802506380597,0.27776227965679734,Attrited Customer
719528195,43,F,4,High School,Married,$80K - $120K,Blue,35,2,3,6,11296.001003374226,0,11296.001003374226,0.8472982448523768,4824,55,0.6924386132477098,0.0,Attrited Customer
718176803,52,F,1,Graduate,Married,$80K - $120K,Blue,37,5,3,2,6317.708452050568,0,6317.708452050568,0.6818348874940656,2016,35,0.3528325314719244,0.0,Attrited Customer
789774520,27,F,0,High School,Single,Less than $40K,Blue,16,3,2,3,1509.1957581001673,1378,130.76050068810855,0.5157449382904775,1204,26,0.25095339915183945,0.9504651463386566,Attrited Customer
711734479,46,F,3,College,Divorced,Less than $40K,Blue,35,4,3,2,6352.387363217536,362,5989.4232064046155,0.9745333931441977,4682,52,0.35233058766718583,0.10678339142867033,Attrited Customer
778702771,56,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,1733.5142052987483,0,1733.5142052987483,0.9236829738717818,1730,29,0.3939239896218174,0.0,Attrited Customer
779277703,42,F,2,Doctorate,Married,Less than $40K,Blue,24,3,2,3,18269.660620116247,0,18269.660620116247,0.5547426794729929,2143,38,0.3298644451081784,0.0,Attrited Customer
717409146,35,F,2,High School,Single,$80K - $120K,Blue,27,1,2,3,2345.251553629261,1260,1084.4069896677238,0.782756805300652,3668,45,0.43775845967219723,0.6923614833059315,Attrited Customer
720249793,53,F,2,High School,Divorced,$80K - $120K,Blue,35,6,3,1,4709.279073643122,2280,2428.8290718244607,0.6722365315295841,2323,43,0.5298912396178836,0.6351193688020985,Attrited Customer
720260952,47,M,2,High School,Married,$40K - $60K,Blue,30,2,3,3,1843.1596922798487,0,1843.1596922798487,0.7653584707032414,2618,47,0.5550033477056726,0.0,Attrited Customer
712992390,40,M,2,Graduate,Married,$40K - $60K,Blue,34,2,2,2,5166.187813833251,0,5166.187813833251,0.5396016247119256,2212,43,0.5446890834893141,0.0,Attrited Customer
813674607,47,F,2,Graduate,Married,$80K - $120K,Blue,42,5,2,3,5576.15016545707,1694,3882.004792867516,1.0788630862518536,2458,30,0.10274239974245794,0.3839773718383903,Attrited Customer
714341076,50,F,1,Graduate,Married,$120K +,Blue,32,2,2,1,29709.76725554584,390,29319.141326671728,0.9712689004728058,5944,56,0.5088595296037581,0.03764829197205885,Attrited Customer
714090647,57,F,1,Graduate,Married,$40K - $60K,Blue,50,2,2,2,3074.4988461353605,0,3074.4988461353605,0.6385288610231346,1825,39,0.6265495133041975,0.0,Attrited Customer
709826716,40,F,2,Post-Graduate,Married,$80K - $120K,Blue,24,4,2,3,7668.668358724528,0,7668.668358724528,0.7748451361786436,2656,44,0.7378899997540777,0.0,Attrited Customer
720295234,51,F,3,Graduate,Married,Less than $40K,Blue,38,3,3,1,4013.291566499702,1664,2348.7438193145413,0.7125628224580383,2563,47,0.5081257791537301,0.39851397222276014,Attrited Customer
710555923,41,M,4,Unknown,Married,$40K - $60K,Blue,36,2,3,2,5901.50207852548,0,5901.50207852548,0.6480965849485277,2788,43,0.4770011364061313,0.0,Attrited Customer
708962737,48,M,2,Uneducated,Married,$80K - $120K,Blue,36,2,2,1,5421.616138471203,0,5421.616138471203,0.6245538266884134,1285,28,0.30268315540733637,0.0,Attrited Customer
709071347,42,F,2,Post-Graduate,Married,Less than $40K,Blue,31,4,2,5,1599.0963357960547,322,1276.1162532175058,0.701754156776271,2211,48,0.5525814026056124,0.20484054361289206,Attrited Customer
712030414,40,F,2,High School,Married,$60K - $80K,Gold,25,5,1,3,19921.027729662255,515,19405.78715679307,0.9159904381251871,8195,72,0.886999705003593,0.03542524947152525,Attrited Customer
719552572,41,F,3,Uneducated,Married,$60K - $80K,Blue,30,1,2,4,18242.394917591246,0,18242.394917591246,0.9022171825689651,6277,55,0.9591820645433669,0.0,Attrited Customer
716586612,48,F,3,Uneducated,Divorced,$80K - $120K,Blue,36,3,2,3,7902.066313208402,362,7539.8593184897545,0.8542058853517387,2467,41,0.5208235414069546,0.07548431592460836,Attrited Customer
716620635,38,F,1,Graduate,Married,$60K - $80K,Blue,38,3,3,4,6726.462852172632,709,6016.9249266079405,1.0503827791445277,3369,48,0.6007212284736883,0.042284739306596625,Attrited Customer
720289220,47,F,2,High School,Married,Unknown,Blue,37,1,3,2,9732.862650093506,1748,7983.957900114793,0.6545989670509235,2105,44,0.5962406448141502,0.25072672351727,Attrited Customer
721272899,41,F,2,High School,Single,$80K - $120K,Blue,35,3,2,3,2421.0467508985594,1994,426.93955030292,0.6516561292577496,2319,36,0.5734418335118832,0.9060677204227336,Attrited Customer
712916063,54,F,2,Doctorate,Married,Less than $40K,Blue,35,4,3,2,11917.132284607647,0,11917.132284607647,0.5722412044980485,6760,67,0.8904736431719424,0.0,Attrited Customer
821771670,51,M,0,Uneducated,Married,$120K +,Blue,47,3,4,4,11873.506981621953,2008,9865.241088553055,0.9744199044216881,2297,47,0.43803665027697297,0.15283198385170516,Attrited Customer
769070356,46,F,1,Graduate,Single,$40K - $60K,Blue,40,2,2,4,4836.512876180405,2394,2442.125051870169,0.8496391630473156,2614,45,0.7633576735813097,0.5409627481356248,Attrited Customer
711154403,34,F,1,Post-Graduate,Single,Less than $40K,Blue,29,2,2,4,3306.8648622296496,239,3067.3755007299465,0.6352414006876628,4381,43,0.5013204369082787,0.1159487398615278,Attrited Customer
755500605,47,F,2,Uneducated,Married,$60K - $80K,Blue,40,4,3,2,9294.368065421713,359,8935.00228039002,0.9288072605356785,4393,61,0.6658435288069411,0.14849532931783016,Attrited Customer
717248969,55,F,2,Graduate,Married,Less than $40K,Blue,40,3,3,3,2753.4711909226194,67,2685.6841551343073,0.7246823544083878,2167,36,0.7338088290314542,0.028172637485269852,Attrited Customer
720368269,55,M,2,Uneducated,Married,$60K - $80K,Blue,45,3,2,2,10299.012134339679,0,10299.012134339679,0.6790344072758059,1106,23,0.5544929996116847,0.0,Attrited Customer
708658821,45,F,2,High School,Married,$60K - $80K,Platinum,35,1,2,3,22065.914920297393,94,21971.02752939736,0.6724020126926646,5235,58,0.7320563992304538,0.005899734149224893,Attrited Customer
717202494,46,F,2,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,7042.031903536801,0,7042.031903536801,0.8371096653785357,2615,40,0.5208868559409014,0.0,Attrited Customer
753373461,34,F,0,Graduate,Married,$40K - $60K,Blue,27,2,2,2,9391.426519869277,669,8721.632794191151,0.7569774714626254,6712,67,0.8775180680324245,0.225925654787735,Attrited Customer
709640853,55,F,1,Graduate,Married,$80K - $120K,Blue,47,1,3,3,4700.542477539537,923,3776.5554284067543,0.752121756151989,8851,61,0.722280914120618,0.22439906985954938,Attrited Customer
714132455,50,F,3,High School,Married,$60K - $80K,Blue,37,4,2,2,21676.011652545938,1074,20601.78028573384,0.7024894178711586,5757,61,0.5676109023374857,0.24241693140614617,Attrited Customer
713423242,40,F,0,Graduate,Single,Less than $40K,Blue,39,3,3,2,3649.975329244411,681,2968.8727635244595,0.7267211227831976,3390,57,0.6281744881884591,0.09097759903118485,Attrited Customer
716108733,33,F,0,Graduate,Married,Less than $40K,Blue,24,4,1,4,3326.262476849461,474,2851.3527005923033,0.7094517742645345,2428,37,0.3605442456084913,0.18109204991874767,Attrited Customer
716229119,50,F,1,High School,Married,Less than $40K,Blue,41,3,2,3,7283.92616487791,1311,5972.550376044443,0.8324501178482768,3848,41,0.8575384761582474,0.17819747547685796,Attrited Customer
789783088,28,F,0,Post-Graduate,Single,Less than $40K,Blue,17,3,2,2,2514.211230021675,1573,940.3646493949554,0.4889746348445703,1929,30,0.354761568883241,0.8891157563680301,Attrited Customer
711089739,43,F,2,Doctorate,Married,$80K - $120K,Blue,30,4,2,3,9848.883271498158,380,9467.945402254936,0.40371176907612005,1766,33,0.28528255836719874,0.12136857694493358,Attrited Customer
712595785,38,M,2,High School,Single,$40K - $60K,Blue,36,2,3,2,2839.0677601233374,966,1872.8323117004306,0.5455534882091808,1948,36,0.3563536318567168,0.2975623403045559,Attrited Customer
721109666,40,F,3,High School,Married,$80K - $120K,Blue,34,1,2,1,2633.689728043548,1804,829.5148182040921,0.84222064787119,2878,41,0.6423340352426896,0.8306878760653416,Attrited Customer
794537009,42,F,2,Doctorate,Married,$40K - $60K,Blue,25,5,2,4,3900.6498873203336,0,3900.6498873203336,0.6491512307260745,2342,39,0.32796405869593576,0.0,Attrited Customer
708888974,50,M,2,Doctorate,Married,$60K - $80K,Blue,35,2,3,3,3886.5286768827646,822,3064.2498390829587,0.8852416019289884,2561,36,0.8268725743238263,0.27194920222205843,Attrited Customer
788791849,47,F,2,Graduate,Married,$40K - $60K,Blue,34,1,1,2,1691.3830659725886,0,1691.3830659725886,0.8448775872070586,1769,41,0.8776703120650421,0.0,Attrited Customer
713732414,38,F,1,Graduate,Divorced,$60K - $80K,Blue,36,2,3,3,7949.408396197855,1381,6568.129490432854,0.6514996134467521,6392,66,0.65468271186795,0.10371939340070921,Attrited Customer
708196926,39,F,3,High School,Married,Less than $40K,Blue,28,2,3,0,4649.534551815619,2131,2518.309168597387,0.9964451449257751,2747,40,0.3863528601204339,0.6792328337923867,Attrited Customer
714099559,52,F,2,High School,Married,$120K +,Blue,43,2,2,3,4377.719996275173,951,3426.2804521265048,0.4485065607979995,2018,42,0.41881970481408237,0.1192426422552669,Attrited Customer
717490214,28,F,0,High School,Married,Less than $40K,Blue,19,5,1,3,1757.5380345495469,30,1727.1446418500254,0.7894735505824584,2818,40,0.6121732698508556,0.0032223361369912024,Attrited Customer
713819051,48,M,1,High School,Single,$60K - $80K,Blue,34,3,2,2,8334.14498558274,0,8334.14498558274,0.5615609713227235,2179,44,0.441574177219231,0.0,Attrited Customer
720138400,41,M,2,High School,Married,$80K - $120K,Blue,32,5,2,1,1949.7008841476668,214,1734.9201384780872,0.7773594311599539,2601,45,0.7736311605877395,0.08543500772189941,Attrited Customer
718303877,36,F,2,Doctorate,Married,Less than $40K,Blue,23,4,2,2,1714.434309853974,853,861.2335967554977,0.8095319807362229,2621,59,0.8113470650858156,0.4924588819105704,Attrited Customer
708084030,50,M,1,High School,Divorced,$60K - $80K,Blue,40,4,2,3,6256.7739744039445,2079,4177.1292328090185,0.4104230343996872,1258,22,0.16549315903213194,0.4299685725369322,Attrited Customer
772296554,38,F,1,Doctorate,Divorced,Less than $40K,Blue,26,4,3,2,6022.491287454875,0,6022.491287454875,0.723930775048732,1587,33,0.3939879349465612,0.0,Attrited Customer
716944259,50,F,3,Graduate,Married,$60K - $80K,Blue,41,1,2,2,7713.4673298044245,485,7228.318846155729,0.6033334024518019,1815,44,0.6852348971819514,0.07128609598784055,Attrited Customer
711821223,35,F,3,Post-Graduate,Single,Less than $40K,Blue,27,3,2,4,4960.606110567058,1992,2967.8410189285323,0.5188237601264098,2475,51,0.8459719695873813,0.4211962768183137,Attrited Customer
771385396,49,F,1,Post-Graduate,Single,$80K - $120K,Blue,37,2,2,4,2504.103868156979,183,2320.2266699414904,0.9775347921531911,4453,51,0.5100998017362239,0.09932652225033076,Attrited Customer
710747897,42,F,4,High School,Single,$40K - $60K,Blue,25,3,2,2,4818.324519593385,1785,3032.834971845326,1.0270480956762624,2703,47,0.4189519043237377,0.40280903551102376,Attrited Customer
711844018,58,F,0,Graduate,Divorced,$80K - $120K,Blue,34,2,2,3,2193.3348935569925,0,2193.3348935569925,0.6560098498104998,2786,37,0.7263719219342188,0.0,Attrited Customer
719383010,42,F,2,Graduate,Divorced,$80K - $120K,Blue,30,4,2,3,8831.738616088383,828,8002.880041504462,0.7429480030498739,4437,61,0.7806889929963291,0.4416445106469612,Attrited Customer
713254542,47,F,0,College,Married,Less than $40K,Blue,34,2,1,3,1673.527100791899,0,1673.527100791899,0.560033974975529,2039,37,0.41470637817920797,0.0,Attrited Customer
713823752,43,M,2,High School,Single,$40K - $60K,Blue,33,3,2,3,3921.000219289923,0,3921.000219289923,0.5084587263786735,2220,44,0.5268859805719671,0.0,Attrited Customer
716703182,53,F,3,Graduate,Married,$40K - $60K,Blue,37,2,3,4,6090.47707095059,402,5687.794170953222,0.6798936788950065,6399,61,0.6997796598953894,0.24198038829559076,Attrited Customer
711737877,43,F,3,High School,Single,$80K - $120K,Blue,35,3,2,3,6353.133208909972,0,6353.133208909972,0.6599571284666522,2346,41,0.48561091320114735,0.0,Attrited Customer
713930793,50,F,3,Doctorate,Married,Less than $40K,Blue,42,2,2,3,1510.692586862856,0,1510.692586862856,0.3160776715573183,2007,44,0.40187871274334547,0.0,Attrited Customer
719468102,46,F,3,College,Single,$60K - $80K,Blue,38,1,3,3,3871.682558021661,472,3399.063607156736,0.7394632580202176,1246,29,0.7645441325870337,0.15004664739800966,Attrited Customer
714486078,47,F,4,Graduate,Divorced,$40K - $60K,Blue,39,5,3,2,2927.8262923830716,183,2743.8397696933216,0.5147642696237256,2291,39,0.5865550549603508,0.061786518813721984,Attrited Customer
714943880,51,F,3,High School,Married,Less than $40K,Blue,36,2,2,4,3884.5882298358215,846,3038.006035692702,0.8778373307573586,5647,69,0.7564679633063448,0.23207855143375153,Attrited Customer
716605353,43,F,2,Uneducated,Married,$80K - $120K,Blue,34,4,3,3,5536.473018354005,946,4590.293320737977,0.9186687029741836,1698,36,0.6049973686824008,0.15248562020874667,Attrited Customer
715667046,41,F,2,Post-Graduate,Married,$80K - $120K,Blue,29,5,2,3,6594.933273350706,2257,4336.945380707522,0.9171515879137137,8764,68,0.6194914110253962,0.33102802240180174,Attrited Customer
716133114,37,F,3,Post-Graduate,Single,$60K - $80K,Blue,23,4,2,1,12390.134789623218,2294,10095.777384707668,0.7895155002392473,4009,47,0.5759425303791743,0.4498414730892572,Attrited Customer
709658322,50,F,0,Graduate,Divorced,$80K - $120K,Gold,39,4,3,4,11872.758764695358,111,11761.61914886096,0.5799066591086799,2092,39,0.41780688455656106,0.0038724604820347497,Attrited Customer
709769075,55,F,0,Graduate,Single,$60K - $80K,Blue,46,1,1,2,5325.452652251599,455,4869.712960533119,0.6463847343111304,3489,58,0.532908396592588,0.07373413256718961,Attrited Customer
709528387,55,M,3,High School,Married,$40K - $60K,Blue,43,4,0,2,13845.3585326465,109,13736.33123404719,0.5048196671486929,2013,41,0.35928851230010905,0.012677592860384931,Attrited Customer
712925497,51,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,3437.9944796891914,525,2912.115924370257,0.43592954367673253,2859,52,0.49351212912789894,0.3653299621063,Attrited Customer
712788686,40,F,2,Post-Graduate,Divorced,Unknown,Blue,31,6,3,3,6771.611320114918,1658,5113.547877589315,0.45322050972343136,1933,41,0.5477761615201567,0.366693781595248,Attrited Customer
711680256,46,F,2,High School,Single,Less than $40K,Blue,40,2,2,3,2840.3057259887323,0,2840.3057259887323,0.5642778714259062,2144,42,0.42984219010107455,0.0,Attrited Customer
721230627,48,F,2,High School,Married,$80K - $120K,Blue,38,3,2,3,4397.6632660883315,227,4169.92728629996,0.4843742965964116,1834,38,0.2631061181714015,0.04613616831919602,Attrited Customer
713553297,56,F,2,Graduate,Single,$80K - $120K,Blue,44,3,3,2,1849.6394448214025,719,1130.5382835966034,0.6253169373122718,2285,38,0.4824351321139812,0.37142685440896933,Attrited Customer
771784116,45,M,4,Uneducated,Married,$120K +,Blue,34,4,3,3,14133.196937601322,961,13171.36730675642,0.5955805354043658,2067,44,0.47117120029411114,0.02789573422792132,Attrited Customer
717062158,51,F,2,High School,Married,$60K - $80K,Blue,38,3,3,2,2331.2906606527813,0,2331.2906606527813,0.7628575671729586,2659,45,0.4794797443148538,0.0,Attrited Customer
712803242,42,F,3,Graduate,Married,Less than $40K,Blue,37,2,2,3,2794.9760920694916,953,1841.8531055679955,0.5341873078476866,2397,35,0.6655337596380833,0.18971577919636456,Attrited Customer
